player_id,team,player_name,snapshot_at,temporal_status,recent_minutes,recent_goals,recent_assists,offensive_participation,defensive_performance,injury_status,physical_condition,source_dataset,age,club,club_country,position,national_team_caps,national_team_goals,league_strength_proxy,player_quality_proxy
jordan::mohannad_abutaha,Jordan,MOHANNAD ABUTAHA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Al-Quwa Al-Jawiya (IRQ),IRQ,MF,32,1,5.5,4.5
jordan::mousa_altamari,Jordan,MOUSA ALTAMARI,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Stade Rennais FC (FRA),FRA,FW,94,24,9.0,9.1
jordan::nizar_alrashdan,Jordan,NIZAR ALRASHDAN,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Qatar SC (QAT),QAT,MF,49,5,6.5,7.0
jordan::noor_alrawabdeh,Jordan,NOOR ALRAWABDEH,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Selangor FC (MAS),MAS,MF,70,3,5.5,6.7
jordan::nour_baniateyah,Jordan,NOUR BANIATEYAH,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Al Faisaly SC (JOR),JOR,GK,5,0,5.5,3.8
jordan::odeh_fakhoury,Jordan,ODEH FAKHOURY,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,Pyramids FC (EGY),EGY,FW,12,1,6.5,3.6
jordan::rajaei_ayed,Jordan,RAJAEI AYED,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,Al Hussein SC (JOR),JOR,MF,73,0,5.5,5.8
jordan::saed_alrosan,Jordan,SAED ALROSAN,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Al Hussein SC (JOR),JOR,DF,22,2,5.5,6.3
jordan::saleem_obaid,Jordan,SALEEM OBAID,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Al Hussein SC (JOR),JOR,DF,14,0,5.5,2.9
jordan::yazan_alarab,Jordan,YAZAN ALARAB,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,FC Seoul (KOR),KOR,DF,82,3,6.5,7.8
jordan::yazeed_abulaila,Jordan,YAZEED ABULAILA,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Al Hussein SC (JOR),JOR,GK,78,0,5.5,7.9
korea_republic::bae_junho,Korea Republic,BAE Junho,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,Stoke City FC (ENG),ENG,MF,13,2,9.0,6.5
korea_republic::castrop_jens,Korea Republic,CASTROP Jens,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,Borussia Mönchengladbach (GER),GER,DF,8,0,9.0,3.8
korea_republic::cho_guesung,Korea Republic,CHO Guesung,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,FC Midtjylland (DEN),DEN,FW,46,12,7.5,7.3
korea_republic::cho_wije,Korea Republic,CHO Wije,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Jeonbuk Hyundai Motors FC (KOR),KOR,DF,1,0,6.5,3.2
korea_republic::eom_jisung,Korea Republic,EOM Jisung,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Swansea City AFC (WAL),WAL,MF,11,2,5.5,5.9
korea_republic::hwang_heechan,Korea Republic,HWANG Heechan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Wolverhampton Wanderers FC (ENG),ENG,MF,82,17,9.0,9.8
korea_republic::hwang_inbeom,Korea Republic,HWANG Inbeom,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Feyenoord Rotterdam (NED),NED,MF,76,7,7.5,8.2
korea_republic::jo_hyeonwoo,Korea Republic,JO Hyeonwoo,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Ulsan HD (KOR),KOR,GK,48,0,6.5,6.2
korea_republic::kim_jingyu,Korea Republic,KIM Jingyu,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Jeonbuk Hyundai Motors FC (KOR),KOR,MF,24,3,6.5,6.3
korea_republic::kim_minjae,Korea Republic,KIM Minjae,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,FC Bayern München (GER),GER,DF,82,4,9.0,8.8
korea_republic::kim_moonhwan,Korea Republic,KIM Moonhwan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Daejeon Hana Citizen FC (KOR),KOR,DF,37,0,6.5,4.7
korea_republic::kim_seunggyu,Korea Republic,KIM Seunggyu,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,FC Tokyo (JPN),JPN,GK,89,0,6.5,8.0
korea_republic::kim_taehyeon,Korea Republic,KIM Taehyeon,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Kashima Antlers (JPN),JPN,DF,7,0,6.5,3.4
korea_republic::lee_donggyeong,Korea Republic,LEE Donggyeong,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Ulsan HD (KOR),KOR,MF,18,4,6.5,6.4
korea_republic::lee_gihyuk,Korea Republic,LEE Gihyuk,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Gangwon FC (KOR),KOR,MF,6,0,6.5,3.4
korea_republic::lee_hanbeom,Korea Republic,LEE Hanbeom,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,FC Midtjylland (DEN),DEN,DF,11,0,7.5,3.9
korea_republic::lee_jaesung,Korea Republic,LEE Jaesung,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,1. FSV Mainz 05 (GER),GER,MF,107,15,9.0,9.3
korea_republic::lee_kangin,Korea Republic,LEE Kangin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Paris Saint-Germain (FRA),FRA,MF,50,10,9.0,8.4
korea_republic::lee_taeseok,Korea Republic,LEE Taeseok,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,FK Austria Wien (AUT),AUT,DF,17,1,7.5,5.7
korea_republic::oh_hyeongyu,Korea Republic,OH Hyeongyu,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Beşiktaş JK (TUR),TUR,FW,30,7,7.5,6.4
korea_republic::paik_seungho,Korea Republic,PAIK Seungho,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Birmingham City FC (ENG),ENG,MF,30,3,9.0,6.7
korea_republic::park_jinseob,Korea Republic,PARK Jinseob,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Zhejiang FC (CHN),CHN,DF,16,1,6.5,5.8
korea_republic::seol_youngwoo,Korea Republic,SEOL Youngwoo,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,FK Crvena Zvezda (SRB),SRB,DF,37,0,6.5,4.7
korea_republic::son_heungmin,Korea Republic,SON Heungmin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,LAFC (USA),USA,FW,147,56,7.5,9.1
korea_republic::song_bumkeun,Korea Republic,SONG Bumkeun,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Jeonbuk Hyundai Motors FC (KOR),KOR,GK,3,0,6.5,4.4
korea_republic::yang_hyunjun,Korea Republic,YANG Hyunjun,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Celtic FC (SCO),SCO,MF,10,0,7.5,3.8
mexico::acevedo_carlos,Mexico,ACEVEDO Carlos,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Club Santos Laguna (MEX),MEX,GK,7,0,7.5,5.0
mexico::alvarado_roberto,Mexico,ALVARADO Roberto,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,CD Guadalajara (MEX),MEX,FW,71,5,7.5,7.0
mexico::alvarez_edson,Mexico,ALVAREZ Edson,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Fenerbahçe SK (TUR),TUR,DF,102,7,7.5,9.0
mexico::chavez_luis,Mexico,CHAVEZ Luis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,FC Dynamo Moscow (RUS),RUS,MF,46,5,5.5,6.7
mexico::chavez_mateo,Mexico,CHAVEZ Mateo,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,AZ Alkmaar (NED),NED,DF,11,1,7.5,6.1
mexico::fidalgo_alvaro,Mexico,FIDALGO Alvaro,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Real Betis (ESP),ESP,MF,6,1,9.0,6.5
mexico::gallardo_jesus,Mexico,GALLARDO Jesus,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Deportivo Toluca FC (MEX),MEX,DF,125,3,7.5,7.3
mexico::gimenez_santiago,Mexico,GIMENEZ Santiago,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,AC Milan (ITA),ITA,FW,49,6,9.0,6.8
mexico::gonzalez_armando,Mexico,GONZALEZ Armando,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,CD Guadalajara (MEX),MEX,FW,8,1,7.5,4.3
mexico::gutierrez_brian,Mexico,GUTIERREZ Brian,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,CD Guadalajara (MEX),MEX,MF,9,2,7.5,6.0
mexico::huerta_cesar,Mexico,HUERTA Cesar,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,RSC Anderlecht (BEL),BEL,FW,27,3,7.5,5.3
mexico::jimenez_raul,Mexico,JIMENEZ Raul,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Fulham FC (ENG),ENG,FW,128,46,9.0,9.2
mexico::lira_erik,Mexico,LIRA Erik,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,CF Cruz Azul (MEX),MEX,MF,27,0,7.5,4.6
mexico::martinez_guillermo,Mexico,MARTINEZ Guillermo,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Pumas UNAM (MEX),MEX,FW,13,3,7.5,5.3
mexico::montes_cesar,Mexico,MONTES Cesar,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,FC Lokomotiv Moscow (RUS),RUS,DF,70,4,5.5,7.7
mexico::mora_gilberto,Mexico,MORA Gilberto,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,17,Club Tijuana (MEX),MEX,MF,10,0,7.5,2.9
mexico::ochoa_guillermo,Mexico,OCHOA Guillermo,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,40,AEL Limassol (CYP),CYP,GK,154,0,5.5,7.2
mexico::pineda_orbelin,Mexico,PINEDA Orbelin,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,AEK Athens (GRE),GRE,MF,93,12,6.5,8.8
mexico::quinones_julian,Mexico,QUINONES Julian,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Al Qadsiah FC (KSA),KSA,FW,25,4,7.5,5.6
mexico::rangel_raul,Mexico,RANGEL Raul,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,CD Guadalajara (MEX),MEX,GK,17,0,7.5,5.6
mexico::reyes_israel,Mexico,REYES Israel,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Club América (MEX),MEX,DF,37,2,7.5,6.7
mexico::romo_luis,Mexico,ROMO Luis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,CD Guadalajara (MEX),MEX,MF,64,5,7.5,7.2
mexico::sanchez_jorge,Mexico,SANCHEZ Jorge,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,PAOK Saloniki (GRE),GRE,DF,61,3,6.5,7.3
mexico::vargas_obed,Mexico,VARGAS Obed,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,Atlético De Madrid (ESP),ESP,MF,8,0,9.0,3.5
mexico::vasquez_johan,Mexico,VASQUEZ Johan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Genoa CFC (ITA),ITA,DF,48,3,9.0,7.8
mexico::vega_alexis,Mexico,VEGA Alexis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Deportivo Toluca FC (MEX),MEX,FW,53,7,7.5,6.6
morocco::amaimouni_ayoube,Morocco,AMAIMOUNI Ayoube,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,Eintracht Frankfurt (GER),GER,FW,4,0,9.0,3.6
morocco::amrabat_sofyan,Morocco,AMRABAT Sofyan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Real Betis (ESP),ESP,MF,76,0,9.0,7.1
morocco::belammari_youssef,Morocco,BELAMMARI Youssef,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Al Ahly FC (EGY),EGY,DF,18,0,6.5,3.9
morocco::bouaddi_ayyoub,Morocco,BOUADDI Ayyoub,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,18,Lille OSC (FRA),FRA,MF,5,0,9.0,3.4
morocco::bounou_yassine,Morocco,BOUNOU Yassine,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Al Hilal SC (KSA),KSA,GK,93,0,7.5,8.3
morocco::diaz_brahim,Morocco,DIAZ Brahim,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Real Madrid C. F. (ESP),ESP,FW,29,15,9.0,7.5
morocco::diop_issa,Morocco,DIOP Issa,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,Fulham FC (ENG),ENG,DF,6,0,9.0,4.0
morocco::el_aynaoui_neil,Morocco,EL AYNAOUI Neil,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,AS Roma (ITA),ITA,MF,19,2,9.0,6.3
morocco::el_kaabi_ayoub,Morocco,EL KAABI Ayoub,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Olympiacos FC (GRE),GRE,FW,72,36,6.5,8.5
morocco::el_kajoui_munir,Morocco,EL KAJOUI Munir,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,37,RS Berkane (MAR),MAR,GK,52,0,6.5,6.0
morocco::el_khannouss_bilal,Morocco,EL KHANNOUSS Bilal,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,22,VfB Stuttgart (GER),GER,MF,40,3,9.0,6.5
morocco::el_mourabet_samir,Morocco,EL MOURABET Samir,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,RC Strasbourg (FRA),FRA,MF,7,0,9.0,3.5
morocco::el_ouahdi_zakaria,Morocco,EL OUAHDI Zakaria,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,KRC Genk (BEL),BEL,DF,3,0,7.5,3.5
morocco::hakimi_achraf,Morocco,HAKIMI Achraf,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Paris Saint-Germain (FRA),FRA,DF,99,12,9.0,9.8
morocco::halhal_redouane,Morocco,HALHAL Redouane,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,KV Mechelen (BEL),BEL,DF,4,0,7.5,3.2
morocco::mazraoui_noussair,Morocco,MAZRAOUI Noussair,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,28,Manchester United FC (ENG),ENG,DF,48,2,9.0,7.2
morocco::ounahi_azzedine,Morocco,OUNAHI Azzedine,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,26,Girona FC (ESP),ESP,MF,52,9,9.0,8.5
morocco::rahimi_sou_ane,Morocco,RAHIMI Sou ane,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,Al Ain FC (UAE),UAE,FW,40,13,6.5,7.2
morocco::riad_chadi,Morocco,RIAD Chadi,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,23,Crystal Palace FC (ENG),ENG,DF,9,1,9.0,6.3
morocco::saadane_marwane,Morocco,SAADANE Marwane,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,34,Al Fateh SC (KSA),KSA,DF,17,1,7.5,5.4
morocco::saibari_ismael,Morocco,SAIBARI Ismael,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,PSV Eindhoven (NED),NED,MF,33,12,7.5,7.3
morocco::salah_eddine_anass,Morocco,SALAH EDDINE Anass,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,PSV Eindhoven (NED),NED,DF,11,0,7.5,3.9
morocco::sbai_amine,Morocco,SBAI Amine,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Angers SCO (FRA),FRA,FW,2,0,9.0,3.8
morocco::tagnaouti_ahmed_reda,Morocco,TAGNAOUTI Ahmed Reda,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,ASFAR (MAR),MAR,GK,3,0,6.5,4.4
morocco::talbi_chemsdine,Morocco,TALBI Chemsdine,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,21,Sunderland AFC (ENG),ENG,MF,7,0,9.0,3.8
morocco::yassine_gessime,Morocco,YASSINE Gessime,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,RC Strasbourg (FRA),FRA,MF,5,1,9.0,5.9
netherlands::ake_nathan,Netherlands,AKE Nathan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,31,Manchester City FC (ENG),ENG,DF,61,5,9.0,8.6
netherlands::brobbey_brian,Netherlands,BROBBEY Brian,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Sunderland AFC (ENG),ENG,FW,15,4,9.0,6.3
netherlands::de_jong_frenkie,Netherlands,DE JONG Frenkie,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,29,FC Barcelona (ESP),ESP,MF,69,2,9.0,7.3
netherlands::de_roon_marten,Netherlands,DE ROON Marten,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,35,Atalanta Bergamo (ITA),ITA,MF,43,1,9.0,5.4
netherlands::depay_memphis,Netherlands,DEPAY Memphis,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,32,SC Corinthians (BRA),BRA,FW,112,55,7.5,9.1
netherlands::dumfries_denzel,Netherlands,DUMFRIES Denzel,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,30,FC Internazionale Milano (ITA),ITA,DF,75,11,9.0,9.5
netherlands::flekken_mark,Netherlands,FLEKKEN Mark,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,33,Bayer 04 Leverkusen (GER),GER,GK,12,0,9.0,5.4
netherlands::gakpo_cody,Netherlands,GAKPO Cody,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,27,Liverpool FC (ENG),ENG,FW,53,23,9.0,8.6
netherlands::geertruida_lutsharel,Netherlands,GEERTRUIDA Lutsharel,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,25,Sunderland AFC (ENG),ENG,DF,21,0,9.0,4.7
netherlands::gravenberch_ryan,Netherlands,GRAVENBERCH Ryan,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,24,Liverpool FC (ENG),ENG,MF,30,1,9.0,5.6
netherlands::hato_jorrel,Netherlands,HATO Jorrel,2026-06-11T03:59:59+00:00,BACKFILLED_PRE_TOURNAMENT_FACT,NA,NA,NA,NA,NA,NA,NA,data/database/players_database.csv,20,Chelsea FC (ENG),ENG,DF,8,0,9.0,3.5
