Grupo,Seleção,Código,Nº,Posição,Jogador,Primeiro(s) nome(s),Sobrenome(s),Nome na camisa,Data nasc.,Idade em 26/06/2026,Clube,País do clube,Altura (cm),Caps seleção,Gols seleção,Gols/cap seleção,Faixa experiência,Faixa etária,Score liga/clube,Índice proxy 0-10,Status desempenho/proxy,Observação desempenho,Técnico,Nacionalidade técnico,Estilo técnico,Sistema base,Encaixe tático provável,Fonte convocação
A,Mexico,MEX,5,DF,VASQUEZ Johan,Johan Felipe,VÁSQUEZ IBARRA,J. VÁSQUEZ,22/10/1998,27,Genoa CFC (ITA),ITA,182,48,3,0.062,Experiente,Pico físico/técnico,9,7.8,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,6,MF,LIRA Erik,Erik Antonio,LIRA MÉNDEZ,E. LIRA,08/05/2000,26,CF Cruz Azul (MEX),MEX,172,27,0,0,Rodagem média,Pico físico/técnico,7.5,4.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,7,MF,ROMO Luis,Luis Francisco,ROMO BARRÓN,L. ROMO,05/06/1995,31,CD Guadalajara (MEX),MEX,183,64,5,0.078,Experiente,Experiente,7.5,7.2,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,8,MF,FIDALGO Alvaro,Álvaro,FIDALGO FERNÁNDEZ,FIDALGO,09/04/1997,29,Real Betis (ESP),ESP,175,6,1,0.167,Pouca rodagem,Pico físico/técnico,9,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,9,FW,JIMENEZ Raul,Raúl Alonso,JIMÉNEZ RODRÍGUEZ,RAÚL,05/05/1991,35,Fulham FC (ENG),ENG,188,128,46,0.359,Muito experiente,Veterano,9,9.2,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,10,FW,VEGA Alexis,Ernesto Alexis,VEGA ROJAS,A. VEGA,25/11/1997,28,Deportivo Toluca FC (MEX),MEX,175,53,7,0.132,Experiente,Pico físico/técnico,7.5,6.6,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,11,FW,GIMENEZ Santiago,Santiago Tomás,GIMENEZ,S. GIMENEZ,18/04/2001,25,AC Milan (ITA),ITA,180,49,6,0.122,Experiente,Pico físico/técnico,9,6.8,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,12,GK,ACEVEDO Carlos,Carlos,ACEVEDO LÓPEZ,C. ACEVEDO,19/04/1996,30,Club Santos Laguna (MEX),MEX,185,7,0,0,Pouca rodagem,Pico físico/técnico,7.5,5,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,13,GK,OCHOA Guillermo,Francisco Guillermo,OCHOA MAGAÑA,G. OCHOA,13/07/1985,40,AEL Limassol (CYP),CYP,185,154,0,0,Muito experiente,Veterano,5.5,7.2,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,14,FW,GONZALEZ Armando,Armando,GONZÁLEZ ALBA,A. GONZÁLEZ,20/04/2003,23,CD Guadalajara (MEX),MEX,182,8,1,0.125,Pouca rodagem,Emergente,7.5,4.3,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,15,DF,REYES Israel,Israel,REYES ROMERO,I. REYES,23/05/2000,26,Club América (MEX),MEX,181,37,2,0.054,Rodagem média,Pico físico/técnico,7.5,6.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,16,FW,QUINONES Julian,Julián Andrés,QUIÑONES QUIÑONES,J. QUIÑONES,24/03/1997,29,Al Qadsiah FC (KSA),KSA,177,25,4,0.16,Rodagem média,Pico físico/técnico,7.5,5.6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,17,MF,PINEDA Orbelin,Orbelín,PINEDA ALVARADO,ORBELÍN,24/03/1996,30,AEK Athens (GRE),GRE,169,93,12,0.129,Muito experiente,Pico físico/técnico,6.5,8.8,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,18,MF,VARGAS Obed,Obed Goméz,VARGAS,O. VARGAS,05/08/2005,20,Atlético De Madrid (ESP),ESP,175,8,0,0,Pouca rodagem,Jovem,9,3.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,19,MF,MORA Gilberto,Gilberto Rafael,MORA ZAMBRANO,G. MORA,14/10/2008,17,Club Tijuana (MEX),MEX,175,10,0,0,Pouca rodagem,Jovem,7.5,2.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,20,DF,CHAVEZ Mateo,Mateo,CHÁVEZ GARCÍA,M. CHÁVEZ,12/05/2004,22,AZ Alkmaar (NED),NED,178,11,1,0.091,Pouca rodagem,Emergente,7.5,6.1,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,21,FW,HUERTA Cesar,César Saúl,HUERTA VALERA,C. HUERTA,03/12/2000,25,RSC Anderlecht (BEL),BEL,171,27,3,0.111,Rodagem média,Pico físico/técnico,7.5,5.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,22,FW,MARTINEZ Guillermo,Guillermo,MARTÍNEZ AYALA,G. MARTÍNEZ,15/03/1995,31,Pumas UNAM (MEX),MEX,191,13,3,0.231,Pouca rodagem,Experiente,7.5,5.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,23,DF,GALLARDO Jesus,Jesús Daniel,GALLARDO VASCONCELOS,J. GALLARDO,15/08/1994,31,Deportivo Toluca FC (MEX),MEX,174,125,3,0.024,Muito experiente,Experiente,7.5,7.3,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,24,MF,CHAVEZ Luis,Luis Gerardo,CHÁVEZ MAGALLÓN,L. CHÁVEZ,15/01/1996,30,FC Dynamo Moscow (RUS),RUS,178,46,5,0.109,Experiente,Pico físico/técnico,5.5,6.7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,25,FW,ALVARADO Roberto,Roberto Carlos,ALVARADO HERNÁNDEZ,R. ALVARADO,07/09/1998,27,CD Guadalajara (MEX),MEX,176,71,5,0.07,Experiente,Pico físico/técnico,7.5,7,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
A,Mexico,MEX,26,MF,GUTIERREZ Brian,Brian,GUTIÉRREZ,B. GUTIÉRREZ,17/06/2003,23,CD Guadalajara (MEX),MEX,178,9,2,0.222,Pouca rodagem,Emergente,7.5,6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",AGUIRRE Javier,Mexico,"pragmático, competitivo, transição e bola parada",4-3-3 / 4-2-3-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,1,GK,BOUNOU Yassine,Yassine,BOUNOU,BONO,05/04/1991,35,Al Hilal SC (KSA),KSA,192,93,0,0,Muito experiente,Veterano,7.5,8.3,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,2,DF,HAKIMI Achraf,Achraf,HAKIMI,HAKIMI,04/11/1998,27,Paris Saint-Germain (FRA),FRA,180,99,12,0.121,Muito experiente,Pico físico/técnico,9,9.8,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,3,DF,MAZRAOUI Noussair,Noussair,MAZRAOUI,MAZRAOUI,14/11/1997,28,Manchester United FC (ENG),ENG,183,48,2,0.042,Experiente,Pico físico/técnico,9,7.2,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,4,MF,AMRABAT Sofyan,Sofyan,AMRABAT,AMRABAT,21/08/1996,29,Real Betis (ESP),ESP,185,76,0,0,Experiente,Pico físico/técnico,9,7.1,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,5,DF,SAADANE Marwane,Marwane,SAADANE,SAADANE,17/01/1992,34,Al Fateh SC (KSA),KSA,185,17,1,0.059,Rodagem média,Experiente,7.5,5.4,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,6,MF,BOUADDI Ayyoub,Ayyoub,BOUADDI,BOUADDI,02/10/2007,18,Lille OSC (FRA),FRA,185,5,0,0,Pouca rodagem,Jovem,9,3.4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,7,MF,TALBI Chemsdine,Chemsdine,TALBI,TALBI,09/05/2005,21,Sunderland AFC (ENG),ENG,175,7,0,0,Pouca rodagem,Emergente,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,8,MF,OUNAHI Azzedine,Azz-Eddine,OUNAHI,OUNAHI,19/04/2000,26,Girona FC (ESP),ESP,182,52,9,0.173,Experiente,Pico físico/técnico,9,8.5,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,9,FW,RAHIMI Sou ane,Sou ane,RAHIMI,RAHIMI,02/06/1996,30,Al Ain FC (UAE),UAE,180,40,13,0.325,Experiente,Pico físico/técnico,6.5,7.2,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,10,FW,DIAZ Brahim,Brahim,ABDELKADER DIAZ,BRAHIM,03/08/1999,26,Real Madrid C. F. (ESP),ESP,170,29,15,0.517,Rodagem média,Pico físico/técnico,9,7.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,11,MF,SAIBARI Ismael,Ismael,SAIBARI,SAIBARI,28/01/2001,25,PSV Eindhoven (NED),NED,185,33,12,0.364,Rodagem média,Pico físico/técnico,7.5,7.3,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,12,GK,EL KAJOUI Munir,Monir,EL KAJOUI,EL KAJOUI,10/05/1989,37,RS Berkane (MAR),MAR,190,52,0,0,Experiente,Veterano,6.5,6,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,13,DF,EL OUAHDI Zakaria,Zakaria,EL OUAHDI,EL OUAHDI,31/12/2001,24,KRC Genk (BEL),BEL,171,3,0,0,Aposta/estreante,Pico físico/técnico,7.5,3.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,14,DF,DIOP Issa,Issa Laye Lucas Jean,DIOP,ISSA,09/01/1997,29,Fulham FC (ENG),ENG,194,6,0,0,Pouca rodagem,Pico físico/técnico,9,4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,15,MF,EL MOURABET Samir,Samir,EL MOURABET,EL MOURABET,06/10/2005,20,RC Strasbourg (FRA),FRA,187,7,0,0,Pouca rodagem,Jovem,9,3.5,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,16,MF,YASSINE Gessime,Gessime Ben Youssef Mustapha,YASSINE,YASSINE,22/11/2005,20,RC Strasbourg (FRA),FRA,172,5,1,0.2,Pouca rodagem,Jovem,9,5.9,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,17,FW,SBAI Amine,Mohamed Amine,SBAI,SBAÏ,05/11/2000,25,Angers SCO (FRA),FRA,175,2,0,0,Aposta/estreante,Pico físico/técnico,9,3.8,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,18,DF,RIAD Chadi,Chadi,RIAD,RIAD,17/06/2003,23,Crystal Palace FC (ENG),ENG,186,9,1,0.111,Pouca rodagem,Emergente,9,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,19,DF,BELAMMARI Youssef,Youssef,BELAMMARI,BELAMMARI,20/09/1998,27,Al Ahly FC (EGY),EGY,175,18,0,0,Rodagem média,Pico físico/técnico,6.5,3.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,20,FW,EL KAABI Ayoub,Ayoub,EL KAABI,EL KAABI,25/06/1993,33,Olympiacos FC (GRE),GRE,182,72,36,0.5,Experiente,Experiente,6.5,8.5,Em alta / referência provável,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,21,FW,AMAIMOUNI Ayoube,Ayoube,AMAIMOUNI,AMAIMOUNI,30/11/2004,21,Eintracht Frankfurt (GER),GER,179,4,0,0,Aposta/estreante,Emergente,9,3.6,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Ponta/atacante veloz para ruptura e ataque ao espaço,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,22,GK,TAGNAOUTI Ahmed Reda,Ahmed Reda,TAGNAOUTI,TAGNAOUTI,05/04/1996,30,ASFAR (MAR),MAR,194,3,0,0,Aposta/estreante,Pico físico/técnico,6.5,4.4,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Goleiro de defesa de área e reposição longa,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,23,MF,EL KHANNOUSS Bilal,Bilal,EL KHANNOUSS,EL KHANNOUSS,10/05/2004,22,VfB Stuttgart (GER),GER,180,40,3,0.075,Experiente,Emergente,9,6.5,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,24,MF,EL AYNAOUI Neil,Neil Yoni,EL AYNAOUI,EL AYNAOUI,02/07/2001,24,AS Roma (ITA),ITA,185,19,2,0.105,Rodagem média,Pico físico/técnico,9,6.3,Rotação útil / regular,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Meio-campista vertical para roubo e passe rápido,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,25,DF,HALHAL Redouane,Redouane,HALHAL,HALHAL,05/03/2003,23,KV Mechelen (BEL),BEL,189,4,0,0,Aposta/estreante,Emergente,7.5,3.2,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
C,Morocco,MAR,26,DF,SALAH EDDINE Anass,Anass,SALAH EDDINE,SALAH-EDDINE,18/01/2002,24,PSV Eindhoven (NED),NED,181,11,0,0,Pouca rodagem,Pico físico/técnico,7.5,3.9,Aposta / baixo lastro estatístico,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",OUAHBI Mohamed,Morocco,organização defensiva e contra-ataque,4-3-3 / 4-1-4-1,Defensor forte em duelos e cobertura de profundidade,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
F,Netherlands,NED,1,GK,VERBRUGGEN Bart,Bart,VERBRUGGEN,VERBRUGGEN,18/08/2002,23,Brighton & Hove Albion FC (ENG),ENG,193,32,0,0,Rodagem média,Emergente,9,6.6,Confiável / experiente,"Proxy calculado por caps, gols pela seleção, liga/clube e idade; não substitui estatísticas 2025/26 de clube.",KOEMAN Ronald,Netherlands,construção controlada e variação com linha de 3,3-4-2-1 / 4-3-3,Goleiro seguro em ações básicas,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf
